eid,cid,et,tp,id
"5632871779707","3705821902000","Bodily Injury","24319,24","22.08.2023 21:45:44"
"5970606327428","8418010693329","Bodily Injury","19503,18","22.08.2023 21:45:44"
"1029848617493","7405739896217","Bodily Injury","30149,89","22.08.2023 21:45:44"
"8067744960900","7304436218517","Vehicle","34110,81","22.08.2023 21:45:44"
"4678657385620","9436948493791","Property","45914,32","22.08.2023 21:45:44"
"369409939673","1551463185649","Property","706,50","22.08.2023 21:45:44"
"7214747141404","4575225865781","Vehicle","21212,33","22.08.2023 21:45:44"
"9213977012980","3635353568949","Vehicle","5340,89","22.08.2023 21:45:44"
"2629959106783","5796022555993","Bodily Injury","25590,53","22.08.2023 21:45:44"
"5458968782200","8550027333737","Vehicle","33586,58","22.08.2023 21:45:44"
"8647811974459","632626113661","Bodily Injury","29692,04","22.08.2023 21:45:44"
"4926216901733","979049174349","Property","38158,11","22.08.2023 21:45:44"
"1550353652138","1499592046638","Bodily Injury","46002,91","22.08.2023 21:45:44"
"9902733024431","7643298616338","Vehicle","44378,96","22.08.2023 21:45:44"
"4698592261917","4488575917054","Bodily Injury","4568,33","22.08.2023 21:45:44"
"5771032190368","815834600115","Vehicle","38284,05","22.08.2023 21:45:44"
"6703490078666","242159531690","Vehicle","36529,22","22.08.2023 21:45:44"
"191835495322","8562924114398","Bodily Injury","8943,94","22.08.2023 21:45:44"
"7791478687092","286845730612","Vehicle","38481,79","22.08.2023 21:45:44"
"5136553333318","9273592671869","Vehicle","47132,06","22.08.2023 21:45:44"
"340177171256","7730496731502","Property","40325,87","22.08.2023 21:45:44"
"1689085810392","374021140658","Property","17375,04","22.08.2023 21:45:44"
"7665175986268","4566442009202","Vehicle","28445,69","22.08.2023 21:45:44"
"1784671777015","6638907118365","Vehicle","39997,22","22.08.2023 21:45:44"
"8981336282785","8030927805086","Property","16831,86","22.08.2023 21:45:44"
"1669199428808","2870140436220","Property","44570,40","22.08.2023 21:45:44"
"2150023378324","1497726575294","Bodily Injury","48350,52","22.08.2023 21:45:44"
"1844024157624","350770356632","Vehicle","27500,23","22.08.2023 21:45:44"
"1026633986516","440836408587","Property","25917,03","22.08.2023 21:45:44"
"3639015359222","1627215737384","Bodily Injury","29331,38","22.08.2023 21:45:44"
"8166738334991","7745534101364","Property","34934,50","22.08.2023 21:45:44"
"4123315804858","3065816438945","Property","43913,75","22.08.2023 21:45:44"
"7437321101941","5865990455361","Property","3181,13","22.08.2023 21:45:44"
"6135333036287","7819567718461","Property","18355,43","22.08.2023 21:45:44"
"6943579252257","4844672869148","Property","9371,03","22.08.2023 21:45:44"
"3978485956263","3193132387404","Bodily Injury","27514,21","22.08.2023 21:45:44"
"4174925635032","6658127394935","Bodily Injury","12633,40","22.08.2023 21:45:44"
"2678106917604","1907466267697","Property","17100,87","22.08.2023 21:45:44"
"7268456643562","1232690317182","Vehicle","48874,99","22.08.2023 21:45:44"
"3327224522336","6443563762410","Property","39868,85","22.08.2023 21:45:44"
"3443628777009","8986244478611","Vehicle","31092,52","22.08.2023 21:45:44"
"448399483434","8999343093872","Bodily Injury","21070,70","22.08.2023 21:45:44"
"6866797214676","7239858750592","Property","31575,33","22.08.2023 21:45:44"
"2741548688496","6377149551923","Bodily Injury","255,38","22.08.2023 21:45:44"
"292008368664","9475140313902","Bodily Injury","9418,28","22.08.2023 21:45:44"
"6545588791922","2212433145853","Bodily Injury","21791,73","22.08.2023 21:45:44"
"9693960777007","6534053697741","Bodily Injury","15310,38","22.08.2023 21:45:44"
"7437082551368","2839426687117","Vehicle","4577,08","22.08.2023 21:45:44"
"6333618376467","8428062306137","Bodily Injury","43009,98","22.08.2023 21:45:44"
"6909975768272","7850088324959","Vehicle","41732,18","22.08.2023 21:45:44"
"5669819594118","2210961766719","Bodily Injury","7819,99","22.08.2023 21:45:44"
"3722248634770","6805277616702","Bodily Injury","336,31","22.08.2023 21:45:44"
"3890420964358","9584887978796","Bodily Injury","17412,51","22.08.2023 21:45:44"
"5149211808681","9915996833099","Bodily Injury","38834,93","22.08.2023 21:45:44"
"7490299255392","4866906455173","Bodily Injury","38311,22","22.08.2023 21:45:44"
"4116708433048","8370879412025","Bodily Injury","49967,06","22.08.2023 21:45:44"
"6766194985262","3092944395611","Bodily Injury","18949,81","22.08.2023 21:45:44"
"7118885012070","642061468526","Bodily Injury","32799,19","22.08.2023 21:45:44"
"5038362689259","4391674332204","Bodily Injury","28188,37","22.08.2023 21:45:44"
"6608022161261","8219647148164","Property","11594,36","22.08.2023 21:45:44"
"114750593252","6177099769779","Property","10894,95","22.08.2023 21:45:44"
"6571840077624","9658321198642","Property","43343,46","22.08.2023 21:45:44"
"9154044256149","5735485874399","Bodily Injury","33581,22","22.08.2023 21:45:44"
"7308615010381","5983703441856","Property","309,66","22.08.2023 21:45:44"
"2546657110485","5249892381254","Property","304,58","22.08.2023 21:45:44"
"9318395772340","7191599268999","Property","36057,91","22.08.2023 21:45:44"
"1187472344684","4166437237846","Property","39160,99","22.08.2023 21:45:44"
"9285138467160","1508194203932","Property","14799,21","22.08.2023 21:45:44"
"179274633476","2026881357492","Bodily Injury","22474,08","22.08.2023 21:45:44"
"3600950563152","7291024264927","Vehicle","39689,51","22.08.2023 21:45:44"
"6502970641344","8251024344239","Property","25409,34","22.08.2023 21:45:44"
"8706832997003","6471919534144","Property","21045,78","22.08.2023 21:45:44"
"2080793147396","6861398415940","Bodily Injury","26931,87","22.08.2023 21:45:44"
"7009944093299","6351785949627","Vehicle","28936,12","22.08.2023 21:45:44"
"5182671043671","6098944000995","Bodily Injury","9833,18","22.08.2023 21:45:44"
"8823297297082","1514588539402","Vehicle","10751,87","22.08.2023 21:45:44"
"2622628443903","1071354421887","Property","24143,22","22.08.2023 21:45:44"
"8801791544619","9070638368408","Property","38838,35","22.08.2023 21:45:44"
"9408382080679","3466519491358","Bodily Injury","21037,56","22.08.2023 21:45:44"
"4738165996519","4564512128716","Bodily Injury","32441,41","22.08.2023 21:45:44"
"1487995671116","2640678353074","Vehicle","2426,17","22.08.2023 21:45:44"
"8316509008695","3397691533737","Bodily Injury","47500,03","22.08.2023 21:45:44"
"5631877894465","5543032507980","Bodily Injury","424,56","22.08.2023 21:45:44"
"8057240980047","7073377335598","Bodily Injury","33909,51","22.08.2023 21:45:44"
"2694677489932","4639266640118","Bodily Injury","9475,60","22.08.2023 21:45:44"
"9715216519228","9075040043616","Property","14341,51","23.08.2023 21:45:44"
"2587846350882","7119352427899","Vehicle","1716,43","23.08.2023 21:45:44"
"3917106980604","423996757677","Bodily Injury","514,91","23.08.2023 21:45:44"
"2686697174716","7350079215942","Vehicle","29055,17","23.08.2023 21:45:44"
"4580812043059","3494791086183","Vehicle","24145,80","23.08.2023 21:45:44"
"5125610590715","7191870249451","Bodily Injury","21172,33","23.08.2023 21:45:44"
"7710511452374","8033765357395","Property","39958,29","23.08.2023 21:45:44"
"6689867525745","8417051960738","Vehicle","32642,65","23.08.2023 21:45:44"
"539429921722","4229728612554","Property","17000,11","23.08.2023 21:45:44"
"8072342712559","8835283916481","Property","42338,41","23.08.2023 21:45:44"
"5737965129923","4438725187460","Property","38264,10","23.08.2023 21:45:44"
"5528515210408","3902851203920","Vehicle","37595,51","23.08.2023 21:45:44"
"1734514608447","8406519931619","Property","41013,23","23.08.2023 21:45:44"
"7119191059724","5871345293737","Property","15892,52","23.08.2023 21:45:44"
"937229630003","9486503982949","Vehicle","2371,33","23.08.2023 21:45:44"
"6909972399866","1228257301593","Property","2155,03","23.08.2023 21:45:44"
"4034585997599","2038364032846","Vehicle","47811,66","23.08.2023 21:45:44"
"9210466679218","5378398247329","Vehicle","16911,66","23.08.2023 21:45:44"
"1380882445582","4668247077311","Property","20055,48","23.08.2023 21:45:44"
"493785669009","7334095382922","Bodily Injury","27886,82","23.08.2023 21:45:44"
"5695402332243","1691190158179","Vehicle","34364,07","23.08.2023 21:45:44"
"5708293099817","8050877969704","Bodily Injury","25564,86","23.08.2023 21:45:44"
"959344418171","8539180649566","Property","47902,92","23.08.2023 21:45:44"
"3284828973668","6882267989887","Bodily Injury","43833,26","23.08.2023 21:45:44"
"5662280608913","6434537079958","Vehicle","11878,62","23.08.2023 21:45:44"
"8575836872422","2798924026472","Vehicle","40238,34","23.08.2023 21:45:44"
"1844203978488","2238016285116","Property","46697,38","23.08.2023 21:45:44"
"9435044085984","3267948344526","Property","36085,01","23.08.2023 21:45:44"
"2231877430915","3697523354734","Property","33568,52","23.08.2023 21:45:44"
"3977763396965","6002394871143","Vehicle","2064,59","23.08.2023 21:45:44"
"5015021201743","3634885781065","Bodily Injury","3897,66","23.08.2023 21:45:44"
"6637021455078","5720996296869","Vehicle","49418,11","23.08.2023 21:45:44"
"912419879260","2126841407567","Vehicle","26149,49","23.08.2023 21:45:44"
"7635440640067","8619430027141","Bodily Injury","10832,96","23.08.2023 21:45:44"
"4701374552082","6959198771694","Property","10914,27","23.08.2023 21:45:44"
"6077832824298","4459996308927","Vehicle","15093,48","23.08.2023 21:45:44"
"7821719175225","4308242381105","Bodily Injury","40079,21","23.08.2023 21:45:44"
"913984619654","5435543857721","Bodily Injury","6198,32","23.08.2023 21:45:44"
"1137790192198","735738204763","Bodily Injury","6174,42","23.08.2023 21:45:44"
"9190915877301","2547616478908","Vehicle","3806,42","23.08.2023 21:45:44"
"1760585646947","7684120974500","Property","42154,74","23.08.2023 21:45:44"
"2301188062955","8738392069512","Property","43758,44","23.08.2023 21:45:44"
"8106136411726","8625662995426","Property","19214,03","23.08.2023 21:45:44"
"5966472826002","6667143787848","Vehicle","41720,17","23.08.2023 21:45:44"
"1626424133708","1314968226820","Property","45438,71","23.08.2023 21:45:44"
"1691017154912","2810575752002","Property","26343,90","23.08.2023 21:45:44"
"3122016262180","9932455669822","Bodily Injury","42871,81","23.08.2023 21:45:44"
"7630142731009","9233591269945","Property","7513,07","23.08.2023 21:45:44"
"9194789581218","4008138774924","Bodily Injury","47921,80","23.08.2023 21:45:44"
"7547940319284","8580356872337","Property","36027,05","23.08.2023 21:45:44"
"2450913006213","9500972367867","Bodily Injury","1307,83","23.08.2023 21:45:44"
"7558890697803","8077165174035","Vehicle","38049,35","23.08.2023 21:45:44"
"877471271564","1302174252885","Vehicle","6318,55","23.08.2023 21:45:44"
"4007325448660","985024220542","Property","49197,85","23.08.2023 21:45:44"
"613249019847","4346120802977","Bodily Injury","12888,77","23.08.2023 21:45:44"
"6028024146649","7349025724543","Bodily Injury","22117,08","23.08.2023 21:45:44"
"3818651535172","2987928192026","Vehicle","21313,92","23.08.2023 21:45:44"
"4860033011911","9964938810579","Vehicle","13919,04","23.08.2023 21:45:44"
"7849020759902","2824352499518","Property","2913,67","23.08.2023 21:45:44"
"7561017505021","7685875078909","Bodily Injury","39228,91","23.08.2023 21:45:44"
"5949883555412","7753162032664","Property","47570,58","23.08.2023 21:45:44"
"3072722513446","1397765647109","Vehicle","31333,17","23.08.2023 21:45:44"
"3031546343166","7148575074363","Property","23748,70","23.08.2023 21:45:44"
"8384586635405","1365457592876","Property","3661,22","23.08.2023 21:45:44"
"6072441699070","2477006859821","Property","31506,22","23.08.2023 21:45:44"
"7009807564319","1242105307218","Vehicle","45843,28","23.08.2023 21:45:44"
"5695842940704","2314864738128","Property","44827,59","23.08.2023 21:45:44"
"8047339231211","1428934704249","Bodily Injury","39754,46","23.08.2023 21:45:44"
"3689645478811","5615125578649","Property","34108,83","23.08.2023 21:45:44"
"5292009519985","1151847714680","Bodily Injury","14483,45","23.08.2023 21:45:44"
"6750754330776","8869044737691","Vehicle","49674,08","23.08.2023 21:45:44"
"3662049831037","8906977295969","Property","2223,63","23.08.2023 21:45:44"
"465962013660","2195828636903","Bodily Injury","44438,52","23.08.2023 21:45:44"
"2500780275596","4628059132187","Vehicle","5978,69","23.08.2023 21:45:44"
"4864512244301","3773025214400","Property","47315,28","23.08.2023 21:45:44"
"8613229509536","1139914064830","Property","29978,03","23.08.2023 21:45:44"
"1833672970118","2599638128470","Property","2454,31","23.08.2023 21:45:44"
"8231875263459","6291894133777","Bodily Injury","19026,05","23.08.2023 21:45:44"
"1657308049624","3385248374835","Property","7322,75","23.08.2023 21:45:44"
"4527059681847","7218186244806","Bodily Injury","35117,19","23.08.2023 21:45:44"
"6492497029738","8620423433215","Bodily Injury","13954,94","23.08.2023 21:45:44"
"3250136775093","3771801923943","Property","13409,58","23.08.2023 21:45:44"
"9906624590753","3511541129904","Vehicle","4136,14","23.08.2023 21:45:44"
"6278858508423","7946359479565","Bodily Injury","13295,83","23.08.2023 21:45:44"
"2297380519614","1115475055759","Property","7928,13","23.08.2023 21:45:44"
"7097881695975","9616602825576","Bodily Injury","14896,24","23.08.2023 21:45:44"
"7213737407967","8898552047525","Bodily Injury","24819,60","23.08.2023 21:45:44"
"8397704153977","5962253823655","Property","38988,14","23.08.2023 21:45:44"
"1159737877225","2117757744920","Property","2328,73","23.08.2023 21:45:44"
"293318026962","774287298100","Vehicle","1848,62","23.08.2023 21:45:44"
"5364351701646","5719681638350","Property","10303,16","23.08.2023 21:45:44"
"1396983345143","7601809969834","Property","6600,41","23.08.2023 21:45:44"
"6903902136264","2738543632536","Vehicle","28045,85","23.08.2023 21:45:44"
"8002402540302","6721060287679","Bodily Injury","29651,57","23.08.2023 21:45:44"
"9713904099708","1099025327651","Bodily Injury","24513,79","23.08.2023 21:45:44"
"4016642818954","1551830524340","Vehicle","4593,63","23.08.2023 21:45:44"
"1530941944712","9143646412470","Bodily Injury","38841,31","23.08.2023 21:45:44"
"3095046065253","1709591890327","Property","40412,87","23.08.2023 21:45:44"
"7557717850466","609068671139","Vehicle","49048,65","23.08.2023 21:45:44"
"9873095688548","9032244768678","Vehicle","7533,10","23.08.2023 21:45:44"
"7024719805745","6572194695282","Bodily Injury","9618,36","23.08.2023 21:45:44"
"8043333741762","3090571587658","Vehicle","40504,67","23.08.2023 21:45:44"
"9620888933771","229787965665","Property","15160,70","23.08.2023 21:45:44"
"9603168249413","4649786403698","Bodily Injury","3001,49","23.08.2023 21:45:44"
"1406003189336","7036719737552","Property","24759,95","23.08.2023 21:45:44"
"4483074292040","2567290078068","Bodily Injury","24598,85","23.08.2023 21:45:44"
"5154650790332","1070542374484","Bodily Injury","5900,62","23.08.2023 21:45:44"
"390208439719","6022480097739","Vehicle","47322,36","23.08.2023 21:45:44"
"6705774422198","3994735075999","Vehicle","47567,06","23.08.2023 21:45:44"
"3217196290923","5309377502918","Vehicle","21462,70","23.08.2023 21:45:44"
"6489322159150","6446040319362","Vehicle","1564,48","23.08.2023 21:45:44"
"1424928756609","9412847611674","Property","28978,72","23.08.2023 21:45:44"
"1876886818720","8769467271690","Property","6202,36","23.08.2023 21:45:44"
"8211577832754","6457210439027","Property","2522,64","23.08.2023 21:45:44"
"2321418618728","2893370223797","Property","32475,44","23.08.2023 21:45:44"
"2832493470703","8727126804646","Vehicle","48528,50","23.08.2023 21:45:44"
"4715549988768","9403733777895","Property","10890,59","23.08.2023 21:45:44"
"4783281527732","5640161176552","Bodily Injury","34353,83","23.08.2023 21:45:44"
"3864050668882","6661019793158","Bodily Injury","21043,21","23.08.2023 21:45:44"
"1271523003317","6793197662323","Vehicle","24003,14","23.08.2023 21:45:44"
"1995915111593","6345564824161","Vehicle","38935,74","23.08.2023 21:45:44"
"3175393734633","8321869057828","Bodily Injury","5505,42","23.08.2023 21:45:44"
"9331362271560","4683600182853","Bodily Injury","21648,99","23.08.2023 21:45:44"
"2534611587339","9110798562722","Vehicle","31618,52","23.08.2023 21:45:44"
"5325980073783","4637061803949","Property","13265,70","23.08.2023 21:45:44"
"3934719773024","8179942823034","Vehicle","48144,78","23.08.2023 21:45:44"
"4453407490033","5457895411458","Vehicle","11941,70","23.08.2023 21:45:44"
"6422243059290","2448135557651","Property","31295,61","23.08.2023 21:45:44"
"1261529564908","3778480391855","Bodily Injury","47177,13","23.08.2023 21:45:44"
"3584293644033","8896330975780","Property","23204,64","23.08.2023 21:45:44"
"682054111114","5559304032029","Vehicle","22214,37","23.08.2023 21:45:44"
"6915960145891","2177097427941","Property","38404,89","23.08.2023 21:45:44"
"7941760548867","653509068824","Vehicle","39941,28","23.08.2023 21:45:44"
"1713390478467","3428521547654","Vehicle","41576,23","23.08.2023 21:45:44"
"9094884188690","254177190967","Vehicle","6187,17","23.08.2023 21:45:44"
"3826638998149","6935567197999","Bodily Injury","12992,98","23.08.2023 21:45:44"
"3199009880748","5248869694732","Vehicle","27686,35","23.08.2023 21:45:44"
"9716936960637","6552138450086","Property","24449,54","23.08.2023 21:45:44"
"764161503146","6416929581511","Bodily Injury","20316,44","23.08.2023 21:45:44"
"1908785899874","2230925427383","Bodily Injury","1313,79","23.08.2023 21:45:44"
"3617636427808","3392922786116","Property","26042,34","23.08.2023 21:45:44"
"6350281854953","2917360819993","Vehicle","9569,95","23.08.2023 21:45:44"
"3022162420000","5318988087512","Property","27823,61","23.08.2023 21:45:44"
"5268339088533","114729418474","Bodily Injury","17987,31","23.08.2023 21:45:44"
"201072269647","7191127608130","Bodily Injury","44235,49","23.08.2023 21:45:44"
"8852229572842","2425473522201","Bodily Injury","23700,45","23.08.2023 21:45:44"
"354887551364","981992103655","Bodily Injury","28293,22","23.08.2023 21:45:44"
"506330248692","2952485511077","Property","5593,27","23.08.2023 21:45:44"
"3427606329112","586895058449","Property","5993,64","23.08.2023 21:45:44"
"9658732123397","8478019241849","Bodily Injury","49711,22","23.08.2023 21:45:44"
"6055360192871","2576765113477","Property","45479,11","23.08.2023 21:45:44"
"3540098312752","6810680083308","Bodily Injury","31858,89","23.08.2023 21:45:44"
"4683339501479","646457173813","Vehicle","3442,60","23.08.2023 21:45:44"
"5187788970674","3095898869728","Property","7339,72","23.08.2023 21:45:44"
"7747580582729","8419058225815","Bodily Injury","40903,53","23.08.2023 21:45:44"
"8049531379567","5735046296692","Bodily Injury","22906,77","23.08.2023 21:45:44"
"2959751883662","8100895463655","Property","32885,71","23.08.2023 21:45:44"
"9597355100399","2414597894255","Vehicle","20992,64","23.08.2023 21:45:44"
"6447661852054","9966481382759","Vehicle","35714,22","23.08.2023 21:45:44"
"700191150254","5657601160608","Bodily Injury","8070,09","23.08.2023 21:45:44"
"128111103644","5321604543419","Bodily Injury","25033,11","23.08.2023 21:45:44"
"9867824782852","1438730329482","Bodily Injury","5142,49","23.08.2023 21:45:44"
"1065459059792","5836202447594","Bodily Injury","8509,49","23.08.2023 21:45:44"
"8592569421918","1215971808315","Property","1365,24","23.08.2023 21:45:44"
"2445915619795","9001042664880","Vehicle","25340,20","23.08.2023 21:45:44"
"2962327390062","3949787688567","Vehicle","47569,28","23.08.2023 21:45:44"
"2820921244187","3623194906892","Property","30610,57","23.08.2023 21:45:44"
"1258904974524","4428617739045","Vehicle","34843,58","23.08.2023 21:45:44"
"9728777965615","3624391802434","Property","47519,79","23.08.2023 21:45:44"
"9862429412376","1437687018286","Property","25965,63","23.08.2023 21:45:44"
"4252379721783","9239383768820","Property","28048,26","23.08.2023 21:45:44"
"3166247193864","8612983018379","Property","25324,79","23.08.2023 21:45:44"
"2878974247475","9624349740885","Property","15908,36","23.08.2023 21:45:44"
"3060317469632","5411149460478","Bodily Injury","25947,94","23.08.2023 21:45:44"
"1358525049437","5609585869536","Bodily Injury","25020,38","23.08.2023 21:45:44"
"7811763421670","3792388785190","Property","41569,34","23.08.2023 21:45:44"
"4416934030395","9558257999402","Vehicle","7383,32","23.08.2023 21:45:44"
"879405877267","7022712016066","Vehicle","13651,12","23.08.2023 21:45:44"
"1973851636149","7441254424353","Bodily Injury","31507,52","23.08.2023 21:45:44"
"1444770199414","5826110928868","Property","42490,89","23.08.2023 21:45:44"
"4779763466125","5669711225940","Vehicle","2135,16","23.08.2023 21:45:44"
"4856461447069","3970251921420","Bodily Injury","30552,11","23.08.2023 21:45:44"
"7241356436319","8817230339825","Vehicle","27160,16","23.08.2023 21:45:44"
"1786210771957","7815030007946","Vehicle","32598,84","23.08.2023 21:45:44"
"735010168180","9991334303364","Property","26820,50","23.08.2023 21:45:44"
"2444391012278","3390398701850","Vehicle","22079,49","23.08.2023 21:45:44"
"2845017764194","5942526570110","Vehicle","33055,05","23.08.2023 21:45:44"
"2784970986407","7284542995684","Vehicle","9979,82","23.08.2023 21:45:44"
"4749649884238","3392033346763","Vehicle","15562,92","23.08.2023 21:45:44"
"8139122538760","606505042812","Property","24877,81","23.08.2023 21:45:44"
"6189699203903","4792012640485","Bodily Injury","26722,12","23.08.2023 21:45:44"
"7009635568013","674254835877","Property","46681,30","23.08.2023 21:45:44"
"2799797409888","8895304409578","Property","36380,23","23.08.2023 21:45:44"
"7102481489482","431849273242","Bodily Injury","39313,12","23.08.2023 21:45:44"
"1565478983148","6830516897486","Property","22312,51","23.08.2023 21:45:44"
"5091359997057","680737451980","Vehicle","29590,87","23.08.2023 21:45:44"
"9581004204645","5040760771382","Bodily Injury","14281,47","23.08.2023 21:45:44"
"9459605379138","145271320424","Property","31294,97","23.08.2023 21:45:44"
"381879351016","2282975240882","Property","49803,05","23.08.2023 21:45:44"
"5529377329036","7066535905420","Vehicle","22098,86","23.08.2023 21:45:44"
"3680213750972","9075040043616","Vehicle","10643,80","23.08.2023 21:45:44"
"6660482648863","7119352427899","Bodily Injury","8611,66","23.08.2023 21:45:44"
"5871648645717","423996757677","Property","45587,84","23.08.2023 21:45:44"
"4245502272300","7350079215942","Vehicle","36250,07","23.08.2023 21:45:44"
"9289418380833","3494791086183","Bodily Injury","23264,08","23.08.2023 21:45:44"
"4700666326706","7191870249451","Vehicle","9821,38","23.08.2023 21:45:44"
"5856845772127","8033765357395","Property","30187,48","23.08.2023 21:45:44"
"4067023624081","8417051960738","Property","37646,22","23.08.2023 21:45:44"
"3245805785744","4229728612554","Vehicle","5027,49","23.08.2023 21:45:44"
"1416538497034","8835283916481","Bodily Injury","35932,51","23.08.2023 21:45:44"
"2265463763720","4438725187460","Vehicle","36168,06","23.08.2023 21:45:44"
"4131468332860","3902851203920","Property","29824,00","23.08.2023 21:45:44"
"5077566081867","8406519931619","Property","10439,05","23.08.2023 21:45:44"
"7579408389124","5871345293737","Vehicle","43965,96","23.08.2023 21:45:44"
"6995562764771","9486503982949","Property","45197,96","23.08.2023 21:45:44"
"123609505787","1228257301593","Vehicle","33180,50","23.08.2023 21:45:44"
"8979666758644","2038364032846","Property","43560,19","23.08.2023 21:45:44"
"2755141728863","5378398247329","Property","26944,56","23.08.2023 21:45:44"
"8180805223316","4668247077311","Vehicle","15716,03","23.08.2023 21:45:44"
"7908362674103","7334095382922","Property","6479,50","23.08.2023 21:45:44"
"7901901462942","1691190158179","Vehicle","15122,58","23.08.2023 21:45:44"
"4336321512612","8050877969704","Property","35327,54","23.08.2023 21:45:44"
"8111416518108","8539180649566","Vehicle","20678,34","23.08.2023 21:45:44"
"9489284346546","6882267989887","Bodily Injury","25648,14","23.08.2023 21:45:44"
"8627110419864","6434537079958","Bodily Injury","38977,74","23.08.2023 21:45:44"
"3299182030681","2798924026472","Vehicle","11484,38","23.08.2023 21:45:44"
"8138442993305","2238016285116","Bodily Injury","43233,56","23.08.2023 21:45:44"
"5799711068171","3267948344526","Property","47856,84","23.08.2023 21:45:44"
"5966530356851","3697523354734","Property","9383,12","23.08.2023 21:45:44"
"5537173965889","6002394871143","Property","302,51","23.08.2023 21:45:44"
"2532690095006","3634885781065","Bodily Injury","49402,98","23.08.2023 21:45:44"
"2441569780230","5720996296869","Vehicle","36570,02","23.08.2023 21:45:44"
"1873644688786","2126841407567","Property","15268,52","23.08.2023 21:45:44"
"4196112558019","8619430027141","Property","37498,10","23.08.2023 21:45:44"
"4116639436508","6959198771694","Property","42065,52","23.08.2023 21:45:44"
"4993870678956","4459996308927","Bodily Injury","10365,64","23.08.2023 21:45:44"
"7937998024196","4308242381105","Bodily Injury","30859,93","23.08.2023 21:45:44"
"6488639212489","5435543857721","Vehicle","41409,31","23.08.2023 21:45:44"
"8378193871453","735738204763","Property","38968,13","23.08.2023 21:45:44"
"5758170951061","2547616478908","Property","12176,21","23.08.2023 21:45:44"
"3874506300446","7684120974500","Vehicle","26121,02","23.08.2023 21:45:44"
"226680719816","8738392069512","Property","15029,51","23.08.2023 21:45:44"
"787402716580","8625662995426","Vehicle","34242,29","23.08.2023 21:45:44"
"271221486976","6667143787848","Bodily Injury","48116,82","23.08.2023 21:45:44"
"4701143776615","1314968226820","Bodily Injury","45762,96","23.08.2023 21:45:44"
"6267647485205","2810575752002","Vehicle","47437,31","23.08.2023 21:45:44"
"8611914830652","9932455669822","Vehicle","35589,82","23.08.2023 21:45:44"
"5629312712365","9233591269945","Bodily Injury","9345,37","23.08.2023 21:45:44"
"5583970427979","4008138774924","Property","34820,21","23.08.2023 21:45:44"
"5416805572887","8580356872337","Bodily Injury","20683,07","23.08.2023 21:45:44"
"3836064900986","9500972367867","Bodily Injury","36919,54","23.08.2023 21:45:44"
"7653726494169","8077165174035","Bodily Injury","40883,71","23.08.2023 21:45:44"
"4917594940000","1302174252885","Property","773,41","23.08.2023 21:45:44"
"8806051168164","985024220542","Vehicle","12881,18","23.08.2023 21:45:44"
"2556720549711","4346120802977","Vehicle","30770,85","23.08.2023 21:45:44"
"7926633836100","7349025724543","Property","34127,97","23.08.2023 21:45:44"
"7007616331799","2987928192026","Property","8172,16","23.08.2023 21:45:44"
"2856474638120","9964938810579","Property","2550,05","23.08.2023 21:45:44"
"4247856068809","2824352499518","Property","22551,43","23.08.2023 21:45:44"
"4145429847230","7685875078909","Vehicle","20422,24","23.08.2023 21:45:44"
"4122085997211","7753162032664","Vehicle","24931,56","23.08.2023 21:45:44"
"2016188718259","1397765647109","Bodily Injury","49925,10","23.08.2023 21:45:44"
"8633286976994","7148575074363","Property","45472,59","23.08.2023 21:45:44"
"7046737629105","1365457592876","Property","13837,86","23.08.2023 21:45:44"
"7391693132081","2477006859821","Bodily Injury","40920,14","23.08.2023 21:45:44"
"7853612881889","1242105307218","Bodily Injury","36711,25","23.08.2023 21:45:44"
"5216208312201","2314864738128","Bodily Injury","35745,86","23.08.2023 21:45:44"
"1309576824288","1428934704249","Property","37200,81","23.08.2023 21:45:44"
"1105213179330","5615125578649","Vehicle","2216,33","23.08.2023 21:45:44"
"703723308560","1151847714680","Property","47738,06","23.08.2023 21:45:44"
"2981246028998","8869044737691","Bodily Injury","4405,63","23.08.2023 21:45:44"
"6214289864074","8906977295969","Bodily Injury","17848,80","23.08.2023 21:45:44"
"2299928788162","2195828636903","Vehicle","16697,12","23.08.2023 21:45:44"
"2621447284847","4628059132187","Bodily Injury","25798,37","23.08.2023 21:45:44"
"4260676671825","3773025214400","Bodily Injury","22450,87","23.08.2023 21:45:44"
"4092244961331","1139914064830","Property","44257,86","23.08.2023 21:45:44"
"5519683655058","2599638128470","Vehicle","15840,66","23.08.2023 21:45:44"
"4196164622978","6291894133777","Bodily Injury","19133,96","23.08.2023 21:45:44"
"8413655599692","3385248374835","Bodily Injury","40149,88","23.08.2023 21:45:44"
"5649372777452","7218186244806","Property","40875,65","23.08.2023 21:45:44"
"1603046862456","8620423433215","Bodily Injury","44334,11","23.08.2023 21:45:44"
"2832282039458","3771801923943","Vehicle","11576,51","23.08.2023 21:45:44"
"4893032539257","3511541129904","Vehicle","49698,53","23.08.2023 21:45:44"
"6658720094857","7946359479565","Bodily Injury","46822,20","23.08.2023 21:45:44"
"679361040135","1115475055759","Property","37868,87","23.08.2023 21:45:44"
"1725166809830","9616602825576","Vehicle","18479,05","23.08.2023 21:45:44"
"9447525826817","8898552047525","Bodily Injury","24695,58","23.08.2023 21:45:44"
"2174470675336","5962253823655","Property","43081,83","23.08.2023 21:45:44"
"9814775825584","2117757744920","Vehicle","30253,33","23.08.2023 21:45:44"
